Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Cost,Profit Margin,Returned,Manager,Month,Year
CA-2013-132997,08-11-2013,10-11-2013,First Class,LW-17215,Luke Weiss,Consumer,United States,Rochester,New York,14609,East,TEC-PH-10000586,Technology,Phones,AT&T SB67148 SynJ,263.96,4,0,71.2692,192.6908,0.27,#REF!,#REF!,Nov,2013
CA-2013-132997,08-11-2013,10-11-2013,First Class,LW-17215,Luke Weiss,Consumer,United States,Rochester,New York,14609,East,TEC-PH-10003811,Technology,Phones,Jabra Supreme Plus Driver Edition Headset,359.97,3,0,100.7916,259.1784,0.28,#REF!,#REF!,Nov,2013
CA-2013-132997,08-11-2013,10-11-2013,First Class,LW-17215,Luke Weiss,Consumer,United States,Rochester,New York,14609,East,OFF-PA-10004983,Office Supplies,Paper,Xerox 23,12.96,2,0,6.2208,6.7392,0.48,#REF!,#REF!,Nov,2013
CA-2013-132997,08-11-2013,10-11-2013,First Class,LW-17215,Luke Weiss,Consumer,United States,Rochester,New York,14609,East,OFF-ST-10003479,Office Supplies,Storage,"Eldon Base for stackable storage shelf, platinum",116.82,3,0,5.841,110.979,0.05,#REF!,#REF!,Nov,2013
CA-2013-132997,08-11-2013,10-11-2013,First Class,LW-17215,Luke Weiss,Consumer,United States,Rochester,New York,14609,East,OFF-BI-10004318,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System,276.784,2,0.2,89.9548,186.8292,0.325,#REF!,#REF!,Nov,2013
US-2012-160563,20-10-2012,24-10-2012,Standard Class,NS-18640,Noel Staavos,Corporate,United States,San Francisco,California,94109,West,TEC-AC-10002567,Technology,Accessories,Logitech G602 Wireless Gaming Mouse,239.97,3,0,86.3892,153.5808,0.36,#REF!,#REF!,Oct,2012
US-2012-160563,20-10-2012,24-10-2012,Standard Class,NS-18640,Noel Staavos,Corporate,United States,San Francisco,California,94109,West,FUR-FU-10001731,Furniture,Furnishings,Acrylic Self-Standing Desk Frames,16.02,6,0,6.0876,9.9324,0.38,#REF!,#REF!,Oct,2012
CA-2014-151750,02-01-2014,06-01-2014,Standard Class,JM-15250,Janet Martin,Consumer,United States,Huntsville,Texas,77340,Central,OFF-ST-10002743,Office Supplies,Storage,SAFCO Boltless Steel Shelving,454.56,5,0.2,-107.958,562.518,-0.2375,#REF!,#REF!,Jan,2014
CA-2014-151750,02-01-2014,06-01-2014,Standard Class,JM-15250,Janet Martin,Consumer,United States,Huntsville,Texas,77340,Central,FUR-FU-10002116,Furniture,Furnishings,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",141.42,5,0.6,-187.3815,328.8015,-1.325,#REF!,#REF!,Jan,2014
CA-2014-151750,02-01-2014,06-01-2014,Standard Class,JM-15250,Janet Martin,Consumer,United States,Huntsville,Texas,77340,Central,FUR-CH-10003199,Furniture,Chairs,Office Star - Contemporary Task Swivel Chair,310.744,4,0.3,-26.6352,337.3792,-0.085714286,#REF!,#REF!,Jan,2014
CA-2014-151750,02-01-2014,06-01-2014,Standard Class,JM-15250,Janet Martin,Consumer,United States,Huntsville,Texas,77340,Central,OFF-AR-10003158,Office Supplies,Art,Fluorescent Highlighters by Dixon,12.736,4,0.2,2.2288,10.5072,0.175,#REF!,#REF!,Jan,2014
CA-2014-151750,02-01-2014,06-01-2014,Standard Class,JM-15250,Janet Martin,Consumer,United States,Huntsville,Texas,77340,Central,OFF-BI-10000301,Office Supplies,Binders,GBC Instant Report Kit,6.47,5,0.8,-9.705,16.175,-1.5,#REF!,#REF!,Jan,2014
CA-2014-151750,02-01-2014,06-01-2014,Standard Class,JM-15250,Janet Martin,Consumer,United States,Huntsville,Texas,77340,Central,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",13.748,14,0.8,-22.6842,36.4322,-1.65,#REF!,#REF!,Jan,2014
CA-2014-151750,02-01-2014,06-01-2014,Standard Class,JM-15250,Janet Martin,Consumer,United States,Huntsville,Texas,77340,Central,OFF-AP-10004708,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,15.224,2,0.8,-38.8212,54.0452,-2.55,#REF!,#REF!,Jan,2014
CA-2012-106187,23-06-2012,29-06-2012,Standard Class,RF-19345,Randy Ferguson,Corporate,United States,East Point,Georgia,30344,South,FUR-FU-10000794,Furniture,Furnishings,"Eldon Stackable Tray, Side-Load, Legal, Smoke",27.42,3,0,9.3228,18.0972,0.34,#REF!,#REF!,Jun,2012
CA-2012-106187,23-06-2012,29-06-2012,Standard Class,RF-19345,Randy Ferguson,Corporate,United States,East Point,Georgia,30344,South,OFF-BI-10004519,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine,165.98,1,0,74.691,91.289,0.45,#REF!,#REF!,Jun,2012
CA-2012-106187,23-06-2012,29-06-2012,Standard Class,RF-19345,Randy Ferguson,Corporate,United States,East Point,Georgia,30344,South,TEC-AC-10001590,Technology,Accessories,Dell Slim USB Multimedia Keyboard,75,3,0,18,57,0.24,#REF!,#REF!,Jun,2012
US-2013-164945,23-11-2013,28-11-2013,Standard Class,CA-12055,Cathy Armstrong,Home Office,United States,New York City,New York,10009,East,OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,134.272,8,0.2,46.9952,87.2768,0.35,#REF!,#REF!,Nov,2013
CA-2012-150714,26-10-2012,01-11-2012,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Springfield,Oregon,97477,West,OFF-LA-10001474,Office Supplies,Labels,Avery 477,146.544,6,0.2,47.6268,98.9172,0.325,#REF!,#REF!,Oct,2012
CA-2012-150714,26-10-2012,01-11-2012,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Springfield,Oregon,97477,West,OFF-PA-10001497,Office Supplies,Paper,Xerox 1914,131.904,3,0.2,47.8152,84.0888,0.3625,#REF!,#REF!,Oct,2012
CA-2012-150714,26-10-2012,01-11-2012,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Springfield,Oregon,97477,West,OFF-AP-10003287,Office Supplies,Appliances,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,203.88,5,0.2,20.388,183.492,0.1,#REF!,#REF!,Oct,2012
CA-2012-150714,26-10-2012,01-11-2012,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Springfield,Oregon,97477,West,OFF-BI-10002982,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,14.301,7,0.7,-10.4874,24.7884,-0.733333333,#REF!,#REF!,Oct,2012
CA-2012-150714,26-10-2012,01-11-2012,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Springfield,Oregon,97477,West,OFF-ST-10001809,Office Supplies,Storage,Fellowes Officeware Wire Shelving,718.64,10,0.2,-161.694,880.334,-0.225,#REF!,#REF!,Oct,2012
CA-2013-105753,21-10-2013,27-10-2013,Standard Class,LC-16960,Lindsay Castell,Home Office,United States,Arlington,Virginia,22204,South,FUR-FU-10000246,Furniture,Furnishings,Aluminum Document Frame,61.1,5,0,18.33,42.77,0.3,#REF!,#REF!,Oct,2013
CA-2014-120894,29-04-2014,03-05-2014,Standard Class,JL-15130,Jack Lebron,Consumer,United States,Wilmington,North Carolina,28403,South,OFF-AP-10000252,Office Supplies,Appliances,Harmony HEPA Quiet Air Purifiers,28.08,3,0.2,5.265,22.815,0.1875,#REF!,#REF!,Apr,2014
CA-2013-106621,30-09-2013,02-10-2013,Second Class,DM-12955,Dario Medina,Corporate,United States,Yuma,Arizona,85364,West,OFF-AR-10002375,Office Supplies,Art,Newell 351,10.496,4,0.2,1.1808,9.3152,0.1125,#REF!,#REF!,Sep,2013
CA-2012-107020,10-07-2012,14-07-2012,Standard Class,MV-18190,Mike Vittorini,Consumer,United States,San Bernardino,California,92404,West,OFF-BI-10003719,Office Supplies,Binders,Large Capacity Hanging Post Binders,39.92,2,0.2,12.974,26.946,0.325,#REF!,#REF!,Jul,2012
US-2012-117492,07-08-2012,09-08-2012,First Class,NS-18640,Noel Staavos,Corporate,United States,Baltimore,Maryland,21215,East,OFF-AP-10001492,Office Supplies,Appliances,"Acco Six-Outlet Power Strip, 4' Cord Length",77.58,9,0,20.1708,57.4092,0.26,#REF!,#REF!,Aug,2012
CA-2011-101392,07-12-2011,13-12-2011,Standard Class,AS-10630,Ann Steele,Home Office,United States,Seattle,Washington,98103,West,OFF-ST-10000532,Office Supplies,Storage,Advantus Rolling Drawer Organizers,269.36,7,0,70.0336,199.3264,0.26,#REF!,#REF!,Dec,2011
CA-2012-127502,10-12-2012,14-12-2012,Standard Class,MT-17815,Meg Tillman,Consumer,United States,San Francisco,California,94110,West,OFF-LA-10001613,Office Supplies,Labels,Avery File Folder Labels,5.76,2,0,2.8224,2.9376,0.49,#REF!,#REF!,Dec,2012
CA-2014-143658,09-11-2014,14-11-2014,Second Class,SR-20425,Sharelle Roach,Home Office,United States,New York City,New York,10035,East,OFF-AR-10002818,Office Supplies,Art,Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener,109.9,5,0,32.97,76.93,0.3,#REF!,#REF!,Nov,2014
CA-2014-133046,28-07-2014,02-08-2014,Second Class,DK-13375,Dennis Kane,Consumer,United States,Seattle,Washington,98115,West,FUR-FU-10001940,Furniture,Furnishings,Staples,23.88,3,0,10.5072,13.3728,0.44,#REF!,#REF!,Jul,2014
CA-2014-133046,28-07-2014,02-08-2014,Second Class,DK-13375,Dennis Kane,Consumer,United States,Seattle,Washington,98115,West,OFF-PA-10003883,Office Supplies,Paper,"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""",26.2,4,0,12.052,14.148,0.46,#REF!,#REF!,Jul,2014
CA-2014-133046,28-07-2014,02-08-2014,Second Class,DK-13375,Dennis Kane,Consumer,United States,Seattle,Washington,98115,West,OFF-PA-10002787,Office Supplies,Paper,Xerox 227,12.96,2,0,6.2208,6.7392,0.48,#REF!,#REF!,Jul,2014
CA-2014-133046,28-07-2014,02-08-2014,Second Class,DK-13375,Dennis Kane,Consumer,United States,Seattle,Washington,98115,West,TEC-AC-10000991,Technology,Accessories,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,234.95,5,0,32.893,202.057,0.14,#REF!,#REF!,Jul,2014
CA-2014-122798,29-12-2014,02-01-2015,Standard Class,SV-20935,Susan Vittorini,Consumer,United States,Albuquerque,New Mexico,87105,West,OFF-ST-10003058,Office Supplies,Storage,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,118.25,5,0,34.2925,83.9575,0.29,#REF!,#REF!,Dec,2014
CA-2014-122798,29-12-2014,02-01-2015,Standard Class,SV-20935,Susan Vittorini,Consumer,United States,Albuquerque,New Mexico,87105,West,OFF-PA-10004239,Office Supplies,Paper,Xerox 1953,4.28,1,0,1.926,2.354,0.45,#REF!,#REF!,Dec,2014
CA-2013-169663,11-03-2013,14-03-2013,First Class,RH-19510,Rick Huthwaite,Home Office,United States,Los Angeles,California,90045,West,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,26.85,3,0,5.1015,21.7485,0.19,#REF!,#REF!,Mar,2013
CA-2013-169663,11-03-2013,14-03-2013,First Class,RH-19510,Rick Huthwaite,Home Office,United States,Los Angeles,California,90045,West,TEC-MA-10000984,Technology,Machines,Okidata MB760 Printer,3357.6,3,0.2,377.73,2979.87,0.1125,#REF!,#REF!,Mar,2013
CA-2012-149846,22-05-2012,26-05-2012,Standard Class,SB-20185,Sarah Brown,Consumer,United States,Los Angeles,California,90045,West,OFF-LA-10004484,Office Supplies,Labels,Avery 476,8.26,2,0,3.7996,4.4604,0.46,#REF!,#REF!,May,2012
CA-2012-149846,22-05-2012,26-05-2012,Standard Class,SB-20185,Sarah Brown,Consumer,United States,Los Angeles,California,90045,West,TEC-MA-10004002,Technology,Machines,Zebra GX420t Direct Thermal/Thermal Transfer Printer,2973.32,7,0.2,334.4985,2638.8215,0.1125,#REF!,#REF!,May,2012
CA-2012-149846,22-05-2012,26-05-2012,Standard Class,SB-20185,Sarah Brown,Consumer,United States,Los Angeles,California,90045,West,OFF-ST-10002406,Office Supplies,Storage,Pizazz Global Quick File,104.79,7,0,29.3412,75.4488,0.28,#REF!,#REF!,May,2012
CA-2012-149846,22-05-2012,26-05-2012,Standard Class,SB-20185,Sarah Brown,Consumer,United States,Los Angeles,California,90045,West,TEC-PH-10003645,Technology,Phones,Aastra 57i VoIP phone,775.728,6,0.2,58.1796,717.5484,0.075,#REF!,#REF!,May,2012
CA-2014-159149,18-02-2014,20-02-2014,First Class,CR-12820,Cyra Reiten,Home Office,United States,Houston,Texas,77041,Central,FUR-BO-10001601,Furniture,Bookcases,"Sauder Mission Library with Doors, Fruitwood Finish",89.0664,1,0.32,-17.0274,106.0938,-0.191176471,#REF!,#REF!,Feb,2014
CA-2014-159149,18-02-2014,20-02-2014,First Class,CR-12820,Cyra Reiten,Home Office,United States,Houston,Texas,77041,Central,OFF-AR-10000937,Office Supplies,Art,"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set",175.44,6,0.2,52.632,122.808,0.3,#REF!,#REF!,Feb,2014
CA-2014-159149,18-02-2014,20-02-2014,First Class,CR-12820,Cyra Reiten,Home Office,United States,Houston,Texas,77041,Central,TEC-PH-10000038,Technology,Phones,Jawbone MINI JAMBOX Wireless Bluetooth Speaker,438.336,4,0.2,-87.6672,526.0032,-0.2,#REF!,#REF!,Feb,2014
US-2014-167570,09-12-2014,16-12-2014,Standard Class,EG-13900,Emily Grady,Consumer,United States,Philadelphia,Pennsylvania,19140,East,FUR-CH-10003396,Furniture,Chairs,Global Deluxe Steno Chair,215.544,4,0.3,-58.5048,274.0488,-0.271428571,#REF!,#REF!,Dec,2014
CA-2014-160122,19-11-2014,24-11-2014,Standard Class,RD-19930,Russell D'Ascenzo,Consumer,United States,Chicago,Illinois,60623,Central,OFF-EN-10002592,Office Supplies,Envelopes,"Peel & Seel Recycled Catalog Envelopes, Brown",55.584,6,0.2,20.844,34.74,0.375,#REF!,#REF!,Nov,2014
CA-2014-160122,19-11-2014,24-11-2014,Standard Class,RD-19930,Russell D'Ascenzo,Consumer,United States,Chicago,Illinois,60623,Central,FUR-CH-10000422,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,127.386,2,0.3,-25.4772,152.8632,-0.2,#REF!,#REF!,Nov,2014
CA-2013-130393,02-12-2013,04-12-2013,Second Class,JM-15865,John Murray,Consumer,United States,San Angelo,Texas,76903,Central,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",248.43,5,0.3,-17.745,266.175,-0.071428571,#REF!,#REF!,Dec,2013
CA-2013-130393,02-12-2013,04-12-2013,Second Class,JM-15865,John Murray,Consumer,United States,San Angelo,Texas,76903,Central,OFF-AP-10004859,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,11.648,4,0.8,-30.8672,42.5152,-2.65,#REF!,#REF!,Dec,2013
CA-2013-130393,02-12-2013,04-12-2013,Second Class,JM-15865,John Murray,Consumer,United States,San Angelo,Texas,76903,Central,FUR-CH-10004477,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",85.246,2,0.3,-1.2178,86.4638,-0.014285714,#REF!,#REF!,Dec,2013
CA-2014-144820,04-10-2014,08-10-2014,Second Class,LW-16825,Laurel Workman,Corporate,United States,Pasadena,Texas,77506,Central,OFF-AR-10004817,Office Supplies,Art,Colorific Watercolor Pencils,20.64,5,0.2,2.322,18.318,0.1125,#REF!,#REF!,Oct,2014
CA-2014-101014,30-08-2014,05-09-2014,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Los Angeles,California,90049,West,FUR-FU-10003374,Furniture,Furnishings,Electrix Fluorescent Magnifier Lamps & Weighted Base,148.02,3,0,41.4456,106.5744,0.28,#REF!,#REF!,Aug,2014
CA-2014-105543,25-11-2014,25-11-2014,Same Day,BG-11695,Brooke Gillingham,Corporate,United States,Garden City,Kansas,67846,Central,OFF-ST-10003123,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,33.29,1,0,7.9896,25.3004,0.24,#REF!,#REF!,Nov,2014
US-2014-113201,01-07-2014,06-07-2014,Standard Class,TT-21220,Thomas Thornton,Consumer,United States,Los Angeles,California,90045,West,OFF-PA-10000675,Office Supplies,Paper,Xerox 1919,204.95,5,0,100.4255,104.5245,0.49,#REF!,#REF!,Jul,2014
US-2014-106551,23-07-2014,28-07-2014,Standard Class,EB-13930,Eric Barreto,Consumer,United States,Chicago,Illinois,60653,Central,FUR-CH-10004997,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,526.344,4,0.3,-75.192,601.536,-0.142857143,#REF!,#REF!,Jul,2014
CA-2013-116722,12-11-2013,17-11-2013,Standard Class,LP-17080,Liz Pelletier,Consumer,United States,San Francisco,California,94110,West,FUR-FU-10001934,Furniture,Furnishings,Magnifier Swing Arm Lamp,41.96,2,0,10.9096,31.0504,0.26,#REF!,#REF!,Nov,2013
CA-2013-116722,12-11-2013,17-11-2013,Standard Class,LP-17080,Liz Pelletier,Consumer,United States,San Francisco,California,94110,West,FUR-CH-10004997,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,451.152,3,0.2,0,451.152,0,#REF!,#REF!,Nov,2013
CA-2013-116722,12-11-2013,17-11-2013,Standard Class,LP-17080,Liz Pelletier,Consumer,United States,San Francisco,California,94110,West,OFF-BI-10001890,Office Supplies,Binders,Avery Poly Binder Pockets,31.504,11,0.2,11.0264,20.4776,0.35,#REF!,#REF!,Nov,2013
CA-2011-138128,09-12-2011,15-12-2011,Standard Class,FP-14320,Frank Preis,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-EN-10002500,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,30.672,3,0.2,9.585,21.087,0.3125,#REF!,#REF!,Dec,2011
CA-2011-138128,09-12-2011,15-12-2011,Standard Class,FP-14320,Frank Preis,Consumer,United States,Philadelphia,Pennsylvania,19134,East,TEC-CO-10001766,Technology,Copiers,Canon PC940 Copier,1079.976,4,0.4,125.9972,953.9788,0.116666667,#REF!,#REF!,Dec,2011
US-2014-150070,08-09-2014,13-09-2014,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Modesto,California,95351,West,FUR-CH-10004860,Furniture,Chairs,Global Low Back Tilter Chair,161.568,2,0.2,-28.2744,189.8424,-0.175,#REF!,#REF!,Sep,2014
CA-2012-137064,06-02-2012,13-02-2012,Standard Class,TS-21655,Trudy Schmidt,Consumer,United States,Houston,Texas,77070,Central,OFF-BI-10002049,Office Supplies,Binders,UniKeep View Case Binders,2.934,3,0.8,-4.9878,7.9218,-1.7,#REF!,#REF!,Feb,2012
CA-2012-137064,06-02-2012,13-02-2012,Standard Class,TS-21655,Trudy Schmidt,Consumer,United States,Houston,Texas,77070,Central,TEC-AC-10003499,Technology,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,18.528,2,0.2,4.4004,14.1276,0.2375,#REF!,#REF!,Feb,2012
CA-2012-137064,06-02-2012,13-02-2012,Standard Class,TS-21655,Trudy Schmidt,Consumer,United States,Houston,Texas,77070,Central,OFF-ST-10003470,Office Supplies,Storage,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",670.752,3,0.2,-125.766,796.518,-0.1875,#REF!,#REF!,Feb,2012
CA-2014-157350,27-08-2014,02-09-2014,Standard Class,DP-13000,Darren Powers,Consumer,United States,Chicago,Illinois,60610,Central,FUR-FU-10000222,Furniture,Furnishings,"Seth Thomas 16"" Steel Case Clock",64.96,5,0.6,-43.848,108.808,-0.675,#REF!,#REF!,Aug,2014
CA-2011-127866,20-07-2011,23-07-2011,First Class,JD-15895,Jonathan Doherty,Corporate,United States,Riverside,California,92503,West,TEC-AC-10000023,Technology,Accessories,"Maxell 74 Minute CD-R Spindle, 50/Pack",41.94,2,0,15.0984,26.8416,0.36,#REF!,#REF!,Jul,2011
CA-2011-127866,20-07-2011,23-07-2011,First Class,JD-15895,Jonathan Doherty,Corporate,United States,Riverside,California,92503,West,OFF-PA-10003971,Office Supplies,Paper,Xerox 1965,11.96,2,0,5.8604,6.0996,0.49,#REF!,#REF!,Jul,2011
CA-2011-127866,20-07-2011,23-07-2011,First Class,JD-15895,Jonathan Doherty,Corporate,United States,Riverside,California,92503,West,OFF-AR-10003481,Office Supplies,Art,Newell 348,13.12,4,0,3.8048,9.3152,0.29,#REF!,#REF!,Jul,2011
CA-2011-127866,20-07-2011,23-07-2011,First Class,JD-15895,Jonathan Doherty,Corporate,United States,Riverside,California,92503,West,OFF-ST-10001490,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",535.41,3,0,160.623,374.787,0.3,#REF!,#REF!,Jul,2011
CA-2012-131352,08-10-2012,13-10-2012,Standard Class,GH-14485,Gene Hale,Corporate,United States,Dallas,Texas,75081,Central,FUR-FU-10003708,Furniture,Furnishings,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",72.78,3,0.6,-70.9605,143.7405,-0.975,#REF!,#REF!,Oct,2012
CA-2012-121776,16-02-2012,21-02-2012,Standard Class,RD-19585,Rob Dowd,Consumer,United States,Los Angeles,California,90008,West,OFF-PA-10001970,Office Supplies,Paper,Xerox 1881,36.84,3,0,17.3148,19.5252,0.47,#REF!,#REF!,Feb,2012
CA-2012-121776,16-02-2012,21-02-2012,Standard Class,RD-19585,Rob Dowd,Consumer,United States,Los Angeles,California,90008,West,OFF-LA-10002762,Office Supplies,Labels,Avery 485,87.71,7,0,41.2237,46.4863,0.47,#REF!,#REF!,Feb,2012
CA-2013-118073,13-08-2013,17-08-2013,Standard Class,CS-12490,Cindy Schnelling,Corporate,United States,Lakeland,Florida,33801,South,FUR-TA-10002533,Furniture,Tables,BPI Conference Tables,562.2925,7,0.45,-255.5875,817.88,-0.454545455,#REF!,#REF!,Aug,2013
CA-2011-103219,09-11-2011,13-11-2011,Standard Class,BF-11215,Benjamin Farhat,Home Office,United States,New York City,New York,10035,East,FUR-FU-10004091,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Black",56.52,9,0,21.4776,35.0424,0.38,#REF!,#REF!,Nov,2011
CA-2013-102561,19-07-2013,23-07-2013,Standard Class,NK-18490,Neil Knudson,Home Office,United States,Philadelphia,Pennsylvania,19140,East,OFF-AR-10001545,Office Supplies,Art,Newell 326,11.264,8,0.2,1.2672,9.9968,0.1125,#REF!,#REF!,Jul,2013
CA-2013-102561,19-07-2013,23-07-2013,Standard Class,NK-18490,Neil Knudson,Home Office,United States,Philadelphia,Pennsylvania,19140,East,OFF-ST-10001476,Office Supplies,Storage,Steel Personal Filing/Posting Tote,284.08,10,0.2,24.857,259.223,0.0875,#REF!,#REF!,Jul,2013
CA-2013-102561,19-07-2013,23-07-2013,Standard Class,NK-18490,Neil Knudson,Home Office,United States,Philadelphia,Pennsylvania,19140,East,OFF-PA-10004971,Office Supplies,Paper,Xerox 196,18.496,4,0.2,6.7048,11.7912,0.3625,#REF!,#REF!,Jul,2013
CA-2013-100993,05-02-2013,10-02-2013,Standard Class,AZ-10750,Annie Zypern,Consumer,United States,San Diego,California,92037,West,OFF-LA-10003223,Office Supplies,Labels,Avery 508,14.73,3,0,7.2177,7.5123,0.49,#REF!,#REF!,Feb,2013
CA-2013-100993,05-02-2013,10-02-2013,Standard Class,AZ-10750,Annie Zypern,Consumer,United States,San Diego,California,92037,West,OFF-ST-10004340,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",186.54,3,0,50.3658,136.1742,0.27,#REF!,#REF!,Feb,2013
CA-2013-100993,05-02-2013,10-02-2013,Standard Class,AZ-10750,Annie Zypern,Consumer,United States,San Diego,California,92037,West,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,557.728,4,0.2,6.9716,550.7564,0.0125,#REF!,#REF!,Feb,2013
CA-2013-100993,05-02-2013,10-02-2013,Standard Class,AZ-10750,Annie Zypern,Consumer,United States,San Diego,California,92037,West,TEC-PH-10001448,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,159.968,4,0.2,-31.9936,191.9616,-0.2,#REF!,#REF!,Feb,2013
US-2011-112949,20-06-2011,27-06-2011,Standard Class,Co-12640,Corey-Lock,Consumer,United States,Lawton,Oklahoma,73505,Central,OFF-AP-10001005,Office Supplies,Appliances,Honeywell Quietcare HEPA Air Cleaner,471.9,6,0,155.727,316.173,0.33,#REF!,#REF!,Jun,2011
US-2011-112949,20-06-2011,27-06-2011,Standard Class,Co-12640,Corey-Lock,Consumer,United States,Lawton,Oklahoma,73505,Central,OFF-AR-10003469,Office Supplies,Art,Nontoxic Chalk,3.52,2,0,1.6896,1.8304,0.48,#REF!,#REF!,Jun,2011
US-2014-146822,10-06-2014,15-06-2014,Standard Class,AG-10675,Anna Gayman,Consumer,United States,Salem,Virginia,24153,South,OFF-PA-10000249,Office Supplies,Paper,Staples,49.12,4,0,23.0864,26.0336,0.47,#REF!,#REF!,Jun,2014
US-2013-131058,28-12-2013,01-01-2014,Standard Class,EM-14140,Eugene Moren,Home Office,United States,Santa Ana,California,92704,West,OFF-LA-10001613,Office Supplies,Labels,Avery File Folder Labels,20.16,7,0,9.8784,10.2816,0.49,#REF!,#REF!,Dec,2013
CA-2011-167997,27-01-2011,30-01-2011,First Class,CA-11965,Carol Adams,Corporate,United States,Rapid City,South Dakota,57701,Central,OFF-BI-10001758,Office Supplies,Binders,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,10.68,2,0,5.0196,5.6604,0.47,#REF!,#REF!,Jan,2011
CA-2011-167997,27-01-2011,30-01-2011,First Class,CA-11965,Carol Adams,Corporate,United States,Rapid City,South Dakota,57701,Central,FUR-BO-10004409,Furniture,Bookcases,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",141.96,2,0,39.7488,102.2112,0.28,#REF!,#REF!,Jan,2011
CA-2014-140151,24-03-2014,26-03-2014,First Class,RB-19360,Raymond Buch,Consumer,United States,Seattle,Washington,98115,West,OFF-ST-10001558,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,32.48,2,0,4.872,27.608,0.15,#REF!,#REF!,Mar,2014
CA-2014-140151,24-03-2014,26-03-2014,First Class,RB-19360,Raymond Buch,Consumer,United States,Seattle,Washington,98115,West,OFF-PA-10002986,Office Supplies,Paper,Xerox 1898,20.04,3,0,9.6192,10.4208,0.48,#REF!,#REF!,Mar,2014
CA-2014-140151,24-03-2014,26-03-2014,First Class,RB-19360,Raymond Buch,Consumer,United States,Seattle,Washington,98115,West,TEC-CO-10004722,Technology,Copiers,Canon imageCLASS 2200 Advanced Copier,13999.96,4,0,6719.9808,7279.9792,0.48,#REF!,#REF!,Mar,2014
US-2014-143770,21-03-2014,25-03-2014,Standard Class,RD-19720,Roger Demir,Consumer,United States,Middletown,Connecticut,6457,East,TEC-AC-10002842,Technology,Accessories,WD My Passport Ultra 2TB Portable External Hard Drive,238,2,0,38.08,199.92,0.16,#REF!,#REF!,Mar,2014
US-2014-143770,21-03-2014,25-03-2014,Standard Class,RD-19720,Roger Demir,Consumer,United States,Middletown,Connecticut,6457,East,OFF-PA-10001125,Office Supplies,Paper,Xerox 1988,61.96,2,0,27.882,34.078,0.45,#REF!,#REF!,Mar,2014
CA-2013-131296,05-10-2013,10-10-2013,Standard Class,MS-17830,Melanie Seite,Consumer,United States,Baltimore,Maryland,21215,East,FUR-TA-10002622,Furniture,Tables,"Bush Andora Conference Table, Maple/Graphite Gray Finish",239.372,2,0.3,-23.9372,263.3092,-0.1,#REF!,#REF!,Oct,2013
